language,language_label,component_type,source_normalized,source_example,minimum_occurrences,occurrences,target_form_count,dominant_target_form,dominant_target_count,dominant_mapping_rate,mapping_review_signal,target_forms
es,Spanish,entity_or_value,1104.1 (inhabitants per square kilometre),1104.1 (inhabitants per square kilometre),2,5,1,"1104,1 (habitantes por kilómetro cuadrado)",5,1.0,False,"{""1104,1 (habitantes por kilómetro cuadrado)"": 5}"
es,Spanish,entity_or_value,111484 (square metres),111484 (square metres),2,7,1,111484 (metros cuadrados),7,1.0,False,"{""111484 (metros cuadrados)"": 7}"
es,Spanish,entity_or_value,1121.0,1121.0,2,9,1,1121.0,9,1.0,False,"{""1121.0"": 9}"
es,Spanish,entity_or_value,11264 claudiomaccone,11264_Claudiomaccone,2,91,1,(11264) claudiomaccone,91,1.0,False,"{""(11264) claudiomaccone"": 91}"
es,Spanish,entity_or_value,1142.3 (inhabitants per square kilometre),1142.3 (inhabitants per square kilometre),2,11,1,"1142,3 (habitantes por kilómetro cuadrado)",11,1.0,False,"{""1142,3 (habitantes por kilómetro cuadrado)"": 11}"
es,Spanish,entity_or_value,1147 stavropolis,1147_Stavropolis,2,156,1,(1147) stavropolis,156,1.0,False,"{""(1147) stavropolis"": 156}"
es,Spanish,entity_or_value,1147.0,1147.0,2,13,1,1147.0,13,1.0,False,"{""1147.0"": 13}"
es,Spanish,entity_or_value,11473.9,11473.9,2,5,1,11473.9,5,1.0,False,"{""11473.9"": 5}"
es,Spanish,entity_or_value,115.0,115.0,2,2,1,115.0,2,1.0,False,"{""115.0"": 2}"
es,Spanish,entity_or_value,1174,"""1174""",2,10,1,1174,10,1.0,False,"{""1174"": 10}"
es,Spanish,entity_or_value,11th mississippi infantry monument,11th_Mississippi_Infantry_Monument,2,410,1,monumento a la 11a infantería del mississippi,410,1.0,False,"{""monumento a la 11a infantería del mississippi"": 410}"
es,Spanish,entity_or_value,12,12,2,44,1,12,44,1.0,False,"{""12"": 44}"
es,Spanish,entity_or_value,12.0,12.0,2,10,1,12.0,10,1.0,False,"{""12.0"": 10}"
es,Spanish,entity_or_value,12/30,"""12/30""",2,4,1,12/30,4,1.0,False,"{""12/30"": 4}"
es,Spanish,entity_or_value,120 million (australian dollars),"""120 million (Australian dollars)""",2,6,1,120 millones (dólares australianos),6,1.0,False,"{""120 millones (dólares australianos)"": 6}"
es,Spanish,entity_or_value,120.0 (inches),120.0 (inches),2,5,1,"120,0 (pulgadas)",5,1.0,False,"{""120,0 (pulgadas)"": 5}"
es,Spanish,entity_or_value,1200 (square metres),1200 (square metres),2,2,1,1200 (metros cuadrados),2,1.0,False,"{""1200 (metros cuadrados)"": 2}"
es,Spanish,entity_or_value,1202.846 (days),1202.846 (days),2,15,1,1202.846 (días),15,1.0,False,"{""1202.846 (días)"": 15}"
es,Spanish,entity_or_value,120770.0 (square metres),120770.0 (square metres),2,2,1,"120770,0 (metros cuadrados)",2,1.0,False,"{""120770,0 (metros cuadrados)"": 2}"
es,Spanish,entity_or_value,121.92 (metres),121.92 (metres),2,4,1,"121,92 (metros)",4,1.0,False,"{""121,92 (metros)"": 4}"
es,Spanish,entity_or_value,1219.0,1219.0,2,4,1,1219.0,4,1.0,False,"{""1219.0"": 4}"
es,Spanish,entity_or_value,1239.3 (inhabitants per square kilometre),1239.3 (inhabitants per square kilometre),2,5,1,"1239,3 (habitantes por kilómetro cuadrado)",5,1.0,False,"{""1239,3 (habitantes por kilómetro cuadrado)"": 5}"
es,Spanish,entity_or_value,1249.6,1249.6,2,22,1,1249.6,22,1.0,False,"{""1249.6"": 22}"
es,Spanish,entity_or_value,124950000000.0,124950000000.0,2,8,1,124950000000.0,8,1.0,False,"{""124950000000.0"": 8}"
es,Spanish,entity_or_value,125800.0 (millimetres),125800.0 (millimetres),2,22,1,"125800,0 (milímetros)",22,1.0,False,"{""125800,0 (milímetros)"": 22}"
es,Spanish,entity_or_value,127.0 (inches),127.0 (inches),2,9,1,"127,0 (pulgadas)",9,1.0,False,"{""127,0 (pulgadas)"": 9}"
es,Spanish,entity_or_value,1293057000,1293057000,2,2,1,1293057000,2,1.0,False,"{""1293057000"": 2}"
es,Spanish,entity_or_value,1296.65 (inhabitants per square kilometre),1296.65 (inhabitants per square kilometre),2,6,1,"1296,65 (habitantes por kilómetro cuadrado)",6,1.0,False,"{""1296,65 (habitantes por kilómetro cuadrado)"": 6}"
es,Spanish,entity_or_value,1299,1299,2,18,1,1299,18,1.0,False,"{""1299"": 18}"
es,Spanish,entity_or_value,1299.0 (inhabitants per square kilometre),1299.0 (inhabitants per square kilometre),2,11,1,"1299,0 (habitantes por kilómetro cuadrado)",11,1.0,False,"{""1299,0 (habitantes por kilómetro cuadrado)"": 11}"
es,Spanish,entity_or_value,12l/30r,"""12L/30R""",2,2,1,12l/30r,2,1.0,False,"{""12l/30r"": 2}"
es,Spanish,entity_or_value,12r/30l,"""12R/30L""",2,4,1,12r/30l,4,1.0,False,"{""12r/30l"": 4}"
es,Spanish,entity_or_value,13/31,"""13/31""",2,8,1,13/31,8,1.0,False,"{""13/31"": 8}"
es,Spanish,entity_or_value,"13017.0""(minutes)","""13017.0""(minutes)",2,4,1,13017.0 (minutos),4,1.0,False,"{""13017.0 (minutos)"": 4}"
es,Spanish,entity_or_value,131.6 (square kilometres),131.6 (square kilometres),2,24,1,"131,6 (kilómetros cuadrados)",24,1.0,False,"{""131,6 (kilómetros cuadrados)"": 24}"
es,Spanish,entity_or_value,13123,13123,2,2,1,13123,2,1.0,False,"{""13123"": 2}"
es,Spanish,entity_or_value,135000000.0,135000000.0,2,2,1,135000000.0,2,1.0,False,"{""135000000.0"": 2}"
es,Spanish,entity_or_value,135589000.0,135589000.0,2,15,1,135589000.0,15,1.0,False,"{""135589000.0"": 15}"
es,Spanish,entity_or_value,1360-0443,"""1360-0443""",2,5,1,1360-0443,5,1.0,False,"{""1360-0443"": 5}"
es,Spanish,entity_or_value,139705000.0,139705000.0,2,12,1,139705000.0,12,1.0,False,"{""139705000.0"": 12}"
es,Spanish,entity_or_value,14.2 (square kilometres),14.2 (square kilometres),2,2,1,"14,2 (kilómetros cuadrados)",2,1.0,False,"{""14,2 (kilómetros cuadrados)"": 2}"
es,Spanish,entity_or_value,140.8 (square kilometres),140.8 (square kilometres),2,5,1,"140,8 (kilómetros cuadrados)",5,1.0,False,"{""140,8 (kilómetros cuadrados)"": 5}"
es,Spanish,entity_or_value,140000.0 (square metres),140000.0 (square metres),2,10,1,"140000,0 (metros cuadrados)",10,1.0,False,"{""140000,0 (metros cuadrados)"": 10}"
es,Spanish,entity_or_value,1411.0,1411.0,2,8,1,1411.0,8,1.0,False,"{""1411.0"": 8}"
es,Spanish,entity_or_value,1418,1418,2,9,1,1418,9,1.0,False,"{""1418"": 9}"
es,Spanish,entity_or_value,1421.2 (inhabitants per square kilometre),1421.2 (inhabitants per square kilometre),2,5,1,"1421,2 (habitantes por kilómetro cuadrado)",5,1.0,False,"{""1421,2 (habitantes por kilómetro cuadrado)"": 5}"
es,Spanish,entity_or_value,142603000.0,142603000.0,2,14,1,142603000.0,14,1.0,False,"{""142603000.0"": 14}"
es,Spanish,entity_or_value,1439.0,1439.0,2,2,1,1439.0,2,1.0,False,"{""1439.0"": 2}"
es,Spanish,entity_or_value,144.7 (square kilometres),144.7 (square kilometres),2,8,1,"144,7 (kilómetros cuadrados)",8,1.0,False,"{""144,7 (kilómetros cuadrados)"": 8}"
es,Spanish,entity_or_value,1461102,1461102,2,2,1,1461102,2,1.0,False,"{""1461102"": 2}"
es,Spanish,entity_or_value,1472.0 (inhabitants per square kilometre),1472.0 (inhabitants per square kilometre),2,3,1,"1472,0 (habitantes por kilómetro cuadrado)",3,1.0,False,"{""1472,0 (habitantes por kilómetro cuadrado)"": 3}"
es,Spanish,entity_or_value,1473-5571,"""1473-5571""",2,5,1,1473-5571,5,1.0,False,"{""1473-5571"": 5}"
es,Spanish,entity_or_value,1480153,1480153,2,3,1,1480153,3,1.0,False,"{""1480153"": 3}"
es,Spanish,entity_or_value,14l/32r,"""14L/32R""",2,18,1,14l/32r,18,1.0,False,"{""14l/32r"": 18}"
es,Spanish,entity_or_value,14r/32l,"""14R/32L""",2,6,1,14r/32l,6,1.0,False,"{""14r/32l"": 6}"
es,Spanish,entity_or_value,14th new jersey volunteer infantry monument,14th_New_Jersey_Volunteer_Infantry_Monument,2,117,1,monumento a la 14a infantería voluntaria de nueva jersey,117,1.0,False,"{""monumento a la 14a infantería voluntaria de nueva jersey"": 117}"
es,Spanish,entity_or_value,15/33,"""15/33""",2,7,1,15/33,7,1.0,False,"{""15/33"": 7}"
es,Spanish,entity_or_value,1500,1500,2,20,1,1500,20,1.0,False,"{""1500"": 20}"
es,Spanish,entity_or_value,1510.0,1510.0,2,3,1,1510.0,3,1.0,False,"{""1510.0"": 3}"
es,Spanish,entity_or_value,15100000000,15100000000,2,18,1,15100000000,18,1.0,False,"{""15100000000"": 18}"
es,Spanish,entity_or_value,1513.722 (days),1513.722 (days),2,14,1,1513.722 (días),14,1.0,False,"{""1513.722 (días)"": 14}"
es,Spanish,entity_or_value,1516.6700000000003 (days),1516.6700000000003 (days),2,10,1,1516.6700000000003 (días),10,1.0,False,"{""1516.6700000000003 (días)"": 10}"
es,Spanish,entity_or_value,1533.0,1533.0,2,14,1,1533.0,14,1.0,False,"{""1533.0"": 14}"
es,Spanish,entity_or_value,154.0 (kelvins),154.0 (kelvins),2,2,1,"154,0 (kelvins)",2,1.0,False,"{""154,0 (kelvins)"": 2}"
es,Spanish,entity_or_value,155.0 (kelvins),155.0 (kelvins),2,3,1,"155,0 (kelvins)",3,1.0,False,"{""155,0 (kelvins)"": 3}"
es,Spanish,entity_or_value,1558-2868,"""1558-2868""",2,6,1,1558-2868,6,1.0,False,"{""1558-2868"": 6}"
es,Spanish,entity_or_value,156.0 (kelvins),156.0 (kelvins),2,3,1,"156,0 (kelvins)",3,1.0,False,"{""156,0 (kelvins)"": 3}"
es,Spanish,entity_or_value,1580.7 (inhabitants per square kilometre),1580.7 (inhabitants per square kilometre),2,9,1,"1580,7 (habitantes por kilómetro cuadrado)",9,1.0,False,"{""1580,7 (habitantes por kilómetro cuadrado)"": 9}"
es,Spanish,entity_or_value,1588-2632,"""1588-2632""",2,6,1,1588-2632,6,1.0,False,"{""1588-2632"": 6}"
es,Spanish,entity_or_value,159,159,2,22,1,159,22,1.0,False,"{""159"": 22}"
es,Spanish,entity_or_value,16.37 (kilometreperseconds),16.37 (kilometrePerSeconds),2,2,1,"16,37 (kilómetros por segundo)",2,1.0,False,"{""16,37 (kilómetros por segundo)"": 2}"
es,Spanish,entity_or_value,16.54 (kilometreperseconds),16.54 (kilometrePerSeconds),2,2,1,"16,54 (kilómetros por segundo)",2,1.0,False,"{""16,54 (kilómetros por segundo)"": 2}"
es,Spanish,entity_or_value,16.55 (square kilometres),16.55 (square kilometres),2,9,1,"16,55 (kilómetros cuadrados)",9,1.0,False,"{""16,55 (kilómetros cuadrados)"": 9}"
es,Spanish,entity_or_value,16.76 (kilometreperseconds),16.76 (kilometrePerSeconds),2,3,1,"16,76 (kilómetros por segundo)",3,1.0,False,"{""16,76 (kilómetros por segundo)"": 3}"
es,Spanish,entity_or_value,16.86 (kilometreperseconds),16.86 (kilometrePerSeconds),2,2,1,"16,86 (kilómetros por segundo)",2,1.0,False,"{""16,86 (kilómetros por segundo)"": 2}"
es,Spanish,entity_or_value,16/34,"""16/34""",2,3,1,16/34,3,1.0,False,"{""16/34"": 3}"
es,Spanish,entity_or_value,160.0 (kelvins),160.0 (kelvins),2,2,1,"160,0 (kelvins)",2,1.0,False,"{""160,0 (kelvins)"": 2}"
es,Spanish,entity_or_value,16000,16000,2,30,1,16000,30,1.0,False,"{""16000"": 30}"
es,Spanish,entity_or_value,1604.0,1604.0,2,38,1,1604.0,38,1.0,False,"{""1604.0"": 38}"
es,Spanish,entity_or_value,161.54 (square kilometres),161.54 (square kilometres),2,5,1,"161,54 (kilómetros cuadrados)",5,1.0,False,"{""161,54 (kilómetros cuadrados)"": 5}"
es,Spanish,entity_or_value,162164091.8388 (kilometres),162164091.8388 (kilometres),2,15,1,162164091.8388 (kilómetros),15,1.0,False,"{""162164091.8388 (kilómetros)"": 15}"
es,Spanish,entity_or_value,1622.213 (days),1622.213 (days),2,9,1,1622.213 (días),9,1.0,False,"{""1622.213 (días)"": 9}"
es,Spanish,entity_or_value,16244700.0,16244700.0,2,11,1,16244700.0,11,1.0,False,"{""16244700.0"": 11}"
es,Spanish,entity_or_value,1634: the baltic war,1634:_The_Baltic_War,2,16,1,1634: guerra del báltico,16,1.0,False,"{""1634: guerra del báltico"": 16}"
es,Spanish,entity_or_value,1634: the bavarian crisis,1634:_The_Bavarian_Crisis,2,200,1,1634: la crisis bávara,200,1.0,False,"{""1634: la crisis bávara"": 200}"
es,Spanish,entity_or_value,1634: the galileo affair,1634:_The_Galileo_Affair,2,12,1,1634: el caso galileo,12,1.0,False,"{""1634: el caso galileo"": 12}"
es,Spanish,entity_or_value,1634: the ram rebellion,1634:_The_Ram_Rebellion,2,142,1,1634: rebelión de los carneros,142,1.0,False,"{""1634: rebelión de los carneros"": 142}"
es,Spanish,entity_or_value,1635: the cannon law,1635:_The_Cannon_Law,2,2,1,1635: ley del cañón,2,1.0,False,"{""1635: ley del cañón"": 2}"
es,Spanish,entity_or_value,164.0 (kelvins),164.0 (kelvins),2,4,1,"164,0 (kelvins)",4,1.0,False,"{""164,0 (kelvins)"": 4}"
es,Spanish,entity_or_value,165.33,165.33,2,2,1,165.33,2,1.0,False,"{""165.33"": 2}"
es,Spanish,entity_or_value,166.0,166.0,2,5,1,166.0,5,1.0,False,"{""166.0"": 5}"
es,Spanish,entity_or_value,167.94,167.94,2,9,1,167.94,9,1.0,False,"{""167.94"": 9}"
es,Spanish,entity_or_value,168.0 (kelvins),168.0 (kelvins),2,3,1,"168,0 (kelvins)",3,1.0,False,"{""168,0 (kelvins)"": 3}"
es,Spanish,entity_or_value,16800,16800,2,14,1,16800,14,1.0,False,"{""16800"": 14}"
es,Spanish,entity_or_value,17.28,17.28,2,2,1,17.28,2,1.0,False,"{""17.28"": 2}"
es,Spanish,entity_or_value,17.73 (kilometreperseconds),17.73 (kilometrePerSeconds),2,2,1,"17,73 (kilómetros por segundo)",2,1.0,False,"{""17,73 (kilómetros por segundo)"": 2}"
es,Spanish,entity_or_value,17.99 (kilometreperseconds),17.99 (kilometrePerSeconds),2,2,1,"17,99 (kilómetros por segundo)",2,1.0,False,"{""17,99 (kilómetros por segundo)"": 2}"
es,Spanish,entity_or_value,170.0 (kelvins),170.0 (kelvins),2,5,1,"170,0 (kelvins)",5,1.0,False,"{""170,0 (kelvins)"": 5}"
es,Spanish,entity_or_value,1700,"""1700""",2,7,1,1700,7,1.0,False,"{""1700"": 7}"
es,Spanish,entity_or_value,17000,17000,2,51,1,17000,51,1.0,False,"{""17000"": 51}"
es,Spanish,entity_or_value,17023,17023,2,8,1,17023,8,1.0,False,"{""17023"": 8}"
es,Spanish,entity_or_value,1703-05-27,1703-05-27,2,7,1,27-05-1703,7,1.0,False,"{""27-05-1703"": 7}"
es,Spanish,entity_or_value,17068.8 (millimetres),17068.8 (millimetres),2,57,1,"17068,8 (milímetros)",57,1.0,False,"{""17068,8 (milímetros)"": 57}"
es,Spanish,entity_or_value,171.0 (kelvins),171.0 (kelvins),2,3,1,"171,0 (kelvins)",3,1.0,False,"{""171,0 (kelvins)"": 3}"
es,Spanish,entity_or_value,1726-01-01,1726-01-01,2,17,1,01-01-1726,17,1.0,False,"{""01-01-1726"": 17}"
es,Spanish,entity_or_value,173.0 (kelvins),173.0 (kelvins),2,4,1,"173,0 (kelvins)",4,1.0,False,"{""173,0 (kelvins)"": 4}"
es,Spanish,entity_or_value,173.46,173.46,2,2,1,173.46,2,1.0,False,"{""173.46"": 2}"
es,Spanish,entity_or_value,1732-2421,"""1732-2421""",2,7,1,1732-2421,7,1.0,False,"{""1732-2421"": 7}"
es,Spanish,entity_or_value,175.26,175.26,2,9,1,175.26,9,1.0,False,"{""175.26"": 9}"
es,Spanish,entity_or_value,1773.0,1773.0,2,3,1,1773.0,3,1.0,False,"{""1773.0"": 3}"
es,Spanish,entity_or_value,1776-02-18,1776-02-18,2,19,1,18-02-1776,19,1.0,False,"{""18-02-1776"": 19}"
es,Spanish,entity_or_value,1776-07-04,1776-07-04,2,5,1,04-07-1776,5,1.0,False,"{""04-07-1776"": 5}"
es,Spanish,entity_or_value,1777539,1777539,2,17,1,1777539,17,1.0,False,"{""1777539"": 17}"
es,Spanish,entity_or_value,178.0 (centimetres),178.0 (centimetres),2,9,1,"178,0 (centímetros)",9,1.0,False,"{""178,0 (centímetros)"": 9}"
es,Spanish,entity_or_value,179.0 (kelvins),179.0 (kelvins),2,2,1,"179,0 (kelvins)",2,1.0,False,"{""179,0 (kelvins)"": 2}"
es,Spanish,entity_or_value,1793-10-23,1793-10-23,2,5,1,23-10-1793,5,1.0,False,"{""23-10-1793"": 5}"
es,Spanish,entity_or_value,179942000.0,179942000.0,2,16,1,179942000.0,16,1.0,False,"{""179942000.0"": 16}"
es,Spanish,entity_or_value,17l/35r,"""17L/35R""",2,6,1,17l/35r,6,1.0,False,"{""17l/35r"": 6}"
es,Spanish,entity_or_value,17r/35l,"""17R/35L""",2,4,1,17r/35l,4,1.0,False,"{""17r/35l"": 4}"
es,Spanish,entity_or_value,18,18,2,3,1,18,3,1.0,False,"{""18"": 3}"
es,Spanish,entity_or_value,18.0 g,18.0 g,2,11,1,18.0 g,11,1.0,False,"{""18.0 g"": 11}"
es,Spanish,entity_or_value,18.09 (kilometreperseconds),18.09 (kilometrePerSeconds),2,2,1,"18,09 (kilómetros por segundo)",2,1.0,False,"{""18,09 (kilómetros por segundo)"": 2}"
es,Spanish,entity_or_value,18.29 (kilometreperseconds),18.29 (kilometrePerSeconds),2,10,1,"18,29 (kilómetros por segundo)",10,1.0,False,"{""18,29 (kilómetros por segundo)"": 10}"
es,Spanish,entity_or_value,18.44 (kilometreperseconds),18.44 (kilometrePerSeconds),2,2,1,"18,44 (kilómetros por segundo)",2,1.0,False,"{""18,44 (kilómetros por segundo)"": 2}"
es,Spanish,entity_or_value,18.52,18.52,2,12,1,18.52,12,1.0,False,"{""18.52"": 12}"
es,Spanish,entity_or_value,1800.0,1800.0,2,9,1,1800.0,9,1.0,False,"{""1800.0"": 9}"
es,Spanish,entity_or_value,1800000000,1800000000,2,13,1,1800000000,13,1.0,False,"{""1800000000"": 13}"
es,Spanish,entity_or_value,1818.0,1818.0,2,4,1,1818.0,4,1.0,False,"{""1818.0"": 4}"
es,Spanish,entity_or_value,183309000.0,183309000.0,2,12,1,183309000.0,12,1.0,False,"{""183309000.0"": 12}"
es,Spanish,entity_or_value,184.0,184.0,2,3,1,184.0,3,1.0,False,"{""184.0"": 3}"
es,Spanish,entity_or_value,184434000000.0,184434000000.0,2,2,1,184434000000.0,2,1.0,False,"{""184434000000.0"": 2}"
es,Spanish,entity_or_value,185.0 (centimetres),185.0 (centimetres),2,12,1,"185,0 (centímetros)",12,1.0,False,"{""185,0 (centímetros)"": 12}"
es,Spanish,entity_or_value,185.42 (centimetres),185.42 (centimetres),2,3,1,"185,42 (centímetros)",3,1.0,False,"{""185,42 (centímetros)"": 3}"
es,Spanish,entity_or_value,1850.0 (tonnes),1850.0 (tonnes),2,17,1,"1850,0 (toneladas)",17,1.0,False,"{""1850,0 (toneladas)"": 17}"
es,Spanish,entity_or_value,1853-03-04,1853-03-04,2,4,1,04-03-1853,4,1.0,False,"{""04-03-1853"": 4}"
es,Spanish,entity_or_value,1855-05-31,1855-05-31,2,5,1,31-05-1855,5,1.0,False,"{""31-05-1855"": 5}"
es,Spanish,entity_or_value,1855-07-07,1855-07-07,2,2,1,07-07-1855,2,1.0,False,"{""07-07-1855"": 2}"
es,Spanish,entity_or_value,1856,1856,2,10,1,1856,10,1.0,False,"{""1856"": 10}"
es,Spanish,entity_or_value,1856-09-22,1856-09-22,2,16,1,22-09-1856,16,1.0,False,"{""22-09-1856"": 16}"
es,Spanish,entity_or_value,1857-03-03,1857-03-03,2,11,1,03-03-1857,11,1.0,False,"{""03-03-1857"": 11}"
es,Spanish,entity_or_value,1857-03-04,1857-03-04,2,4,1,04-03-1857,4,1.0,False,"{""04-03-1857"": 4}"
es,Spanish,entity_or_value,1862,1862,2,20,1,1862,20,1.0,False,"{""1862"": 20}"
es,Spanish,entity_or_value,1865-8784,"""1865-8784""",2,3,1,1865-8784,3,1.0,False,"{""1865-8784"": 3}"
es,Spanish,entity_or_value,1868-08-15,1868-08-15,2,2,1,15-08-1868,2,1.0,False,"{""15-08-1868"": 2}"
es,Spanish,entity_or_value,1868-11-17,1868-11-17,2,4,1,17-11-1868,4,1.0,False,"{""17-11-1868"": 4}"
es,Spanish,entity_or_value,1871-01-01,1871-01-01,2,3,1,01-01-1871,3,1.0,False,"{""01-01-1871"": 3}"
es,Spanish,entity_or_value,1872,1872,2,6,1,1872,6,1.0,False,"{""1872"": 6}"
es,Spanish,entity_or_value,1873.0,1873.0,2,11,1,1873.0,11,1.0,False,"{""1873.0"": 11}"
es,Spanish,entity_or_value,1875-03-04,1875-03-04,2,2,1,04-03-1875,2,1.0,False,"{""04-03-1875"": 2}"
es,Spanish,entity_or_value,1878,1878,2,7,1,1878,7,1.0,False,"{""1878"": 7}"
es,Spanish,entity_or_value,1886-01-01,1886-01-01,2,2,1,01-01-1886,2,1.0,False,"{""01-01-1886"": 2}"
es,Spanish,entity_or_value,1890.0 (kilogrampercubicmetres),1890.0 (kilogramPerCubicMetres),2,2,1,"1890,0 (kilogramos por metro cúbico)",2,1.0,False,"{""1890,0 (kilogramos por metro cúbico)"": 2}"
es,Spanish,entity_or_value,1891-05-20,1891-05-20,2,5,1,20-05-1891,5,1.0,False,"{""20-05-1891"": 5}"
es,Spanish,entity_or_value,1896-02-01,1896-02-01,2,6,1,01-02-1896,6,1.0,False,"{""01-02-1896"": 6}"
es,Spanish,entity_or_value,1897,1897,2,2,1,1897,2,1.0,False,"{""1897"": 2}"
es,Spanish,entity_or_value,1898-06-12,1898-06-12,2,2,1,12-06-1898,2,1.0,False,"{""12-06-1898"": 2}"
es,Spanish,entity_or_value,18c/36c 'zwanenburgbaan,"""18C/36C 'Zwanenburgbaan'""",2,2,1,18c/36c «zwanenburgbaan,2,1.0,False,"{""18c/36c «zwanenburgbaan"": 2}"
es,Spanish,entity_or_value,18l/36r,"""18L/36R""",2,17,1,18l/36r,17,1.0,False,"{""18l/36r"": 17}"
es,Spanish,entity_or_value,18r/36l,"""18R/36L""",2,9,1,18r/36l,9,1.0,False,"{""18r/36l"": 9}"
es,Spanish,entity_or_value,18r/36l 'polderbaan,"""18R/36L 'Polderbaan'""",2,2,1,18r/36l polderbaan,2,1.0,False,"{""18r/36l polderbaan"": 2}"
es,Spanish,entity_or_value,19.94 (kilometreperseconds),19.94 (kilometrePerSeconds),2,3,1,"19,94 (kilómetros por segundo)",3,1.0,False,"{""19,94 (kilómetros por segundo)"": 3}"
es,Spanish,entity_or_value,1901-03-04,1901-03-04,2,12,1,04-03-1901,12,1.0,False,"{""04-03-1901"": 12}"
es,Spanish,entity_or_value,1901-07-01,1901-07-01,2,4,1,01-07-1901,4,1.0,False,"{""01-07-1901"": 4}"
es,Spanish,entity_or_value,1904,1904,2,19,1,1904,19,1.0,False,"{""1904"": 19}"
es,Spanish,entity_or_value,1905-03-04,1905-03-04,2,18,1,04-03-1905,18,1.0,False,"{""04-03-1905"": 18}"
es,Spanish,entity_or_value,1907-07-11,"""1907-07-11""",2,27,1,11-07-1907,27,1.0,False,"{""11-07-1907"": 27}"
es,Spanish,entity_or_value,1908-05-02,1908-05-02,2,29,1,02-05-1908,29,1.0,False,"{""02-05-1908"": 29}"
es,Spanish,entity_or_value,1910-12-25,1910-12-25,2,2,1,25-12-1910,2,1.0,False,"{""25-12-1910"": 2}"
es,Spanish,entity_or_value,1911,1911,2,8,1,1911,8,1.0,False,"{""1911"": 8}"
es,Spanish,entity_or_value,1911-01-01,1911-01-01,2,2,1,01-01-1911,2,1.0,False,"{""01-01-1911"": 2}"
es,Spanish,entity_or_value,1913,1913,2,17,1,1913,17,1.0,False,"{""1913"": 17}"
es,Spanish,entity_or_value,1913-01-01,1913-01-01,2,31,1,01-01-1913,31,1.0,False,"{""01-01-1913"": 31}"
es,Spanish,entity_or_value,1913-05-05,1913-05-05,2,5,1,05-05-1913,5,1.0,False,"{""05-05-1913"": 5}"
es,Spanish,entity_or_value,1914,1914,2,10,1,1914,10,1.0,False,"{""1914"": 10}"
es,Spanish,entity_or_value,1920-01-01,1920-01-01,2,3,1,01-01-1920,3,1.0,False,"{""01-01-1920"": 3}"
es,Spanish,entity_or_value,1920-08-16,1920-08-16,2,23,1,16-08-1920,23,1.0,False,"{""16-08-1920"": 23}"
es,Spanish,entity_or_value,192000.0 (millimetres),192000.0 (millimetres),2,7,1,192000.0 (milímetros),7,1.0,False,"{""192000.0 (milímetros)"": 7}"
es,Spanish,entity_or_value,1921-04-11,1921-04-11,2,4,1,11-04-1921,4,1.0,False,"{""11-04-1921"": 4}"
es,Spanish,entity_or_value,1923,1923,2,5,1,1923,5,1.0,False,"{""1923"": 5}"
es,Spanish,entity_or_value,1923 nz1951 ob,"""1923 NZ1951 OB""",2,5,1,1923 nz1951 ob,5,1.0,False,"{""1923 nz1951 ob"": 5}"
es,Spanish,entity_or_value,1923 oaa907 xc,"""1923 OAA907 XC""",2,6,1,1923 oaa907 xc,6,1.0,False,"{""1923 oaa907 xc"": 6}"
es,Spanish,entity_or_value,1923-11-18,"""1923-11-18""",2,71,1,18-11-1923,71,1.0,False,"{""18-11-1923"": 71}"
